usage_year;usage_vendor;usage_ip_address;usage_journal_title;usage_count
2015;Wiley;130.11.32.114;Ecology and Evolution;3
2015;Wiley;136.177.20.95;Geophysical Journal International;1
2015;Wiley;159.189.240.184;Freshwater Biology;1
2015;Wiley;130.118.163.109;Sedimentology;1
2015;Wiley;137.227.6.157;Conservation Letters;1
2015;Wiley;130.118.62.188;Journal of Geophysical Research: Earth Surface;2
2015;Wiley;159.189.162.155;Conservation Biology;1
2015;Wiley;136.177.31.99;Journal of Geophysical Research: Earth Surface;1
2015;Wiley;159.189.33.85;Journal of Fish Biology;1
2015;Wiley;159.189.227.124;Water Resources Research;4
2015;Wiley;159.189.215.23;Conservation Biology;1
2015;Wiley;159.189.96.23;Ecohydrology;2
2015;Wiley;137.227.70.135;Journal of Wildlife Management;1
2015;Wiley;159.189.225.163;Journal of Wildlife Management;3
2015;Wiley;130.118.104.106;Water Resources Research;2
2015;Wiley;137.227.176.22;Conservation Biology;2
2015;Wiley;159.189.33.98;Molecular Ecology;1
2015;Wiley;136.177.208.228;Integrated Environmental Assessment and Management;1
2015;Wiley;159.189.215.102;Plant, Cell & Environment;1
2015;Wiley;159.189.162.151;Ecology and Evolution;1
2015;Wiley;152.61.164.11;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;159.189.112.43;Environmental Toxicology and Chemistry;1
2015;Wiley;136.177.8.43;Limnology & Oceanography: Fluids and Environments;2
2015;Wiley;136.177.31.71;Hydrological Processes;2
2015;Wiley;159.189.112.131;Fish and Fisheries;2
2015;Wiley;130.118.161.62;Journal of Geophysical Research: Planets;2
2015;Wiley;159.189.225.165;Journal of Biogeography;1
2015;Wiley;130.118.166.54;Conservation Biology;1
2015;Wiley;136.177.21.7;Reviews of Geophysics;1
2015;Wiley;130.118.180.184;Water Resources Research;1
2015;Wiley;159.189.162.180;Journal of Applied Ecology;1
2015;Wiley;159.189.173.115;Journal of Animal Ecology;3
2015;Wiley;136.177.42.100;Ecohydrology;1
2015;Wiley;159.189.131.23;Global Ecology;2
2015;Wiley;159.189.89.146;Environmetrics;1
2015;Wiley;159.189.227.169;Journal of the American Water Resources Association;1
2015;Wiley;130.118.180.100;Geophysical Research Letters;1
2015;Wiley;130.11.69.68;Hydrological Processes;1
2015;Wiley;136.177.112.104;Freshwater Biology;2
2015;Wiley;137.227.70.136;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.82.3;Water Resources Research;1
2015;Wiley;130.118.162.143;Water Resources Research;1
2015;Wiley;130.118.65.155;Indoor Air;1
2015;Wiley;130.118.185.88;Geophysical Research Letters;2
2015;Wiley;137.227.6.154;Ecological Entomology;1
2015;Wiley;159.189.163.133;Conservation Letters;3
2015;Wiley;130.118.162.166;Geophysical Research Letters;1
2015;Wiley;130.11.81.23;Journal of Fish Diseases;1
2015;Wiley;159.189.215.89;Journal of Field Ornithology;1
2015;Wiley;137.227.70.138;Journal of Wildlife Management;2
2015;Wiley;159.189.162.117;Molecular Ecology;1
2015;Wiley;159.189.37.38;Global Ecology;1
2015;Wiley;159.189.225.159;Journal of Applied Ecology;2
2015;Wiley;130.118.88.72;Geophysical Research Letters;1
2015;Wiley;130.11.67.49;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;130.118.72.61;Geophysical Research Letters;2
2015;Wiley;130.118.104.166;Molecular Ecology;2
2015;Wiley;159.189.225.112;Journal of Fish Diseases;2
2015;Wiley;130.11.40.160;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.78.35;Journal of Applied Ecology;4
2015;Wiley;130.11.39.1;Journal of the American Water Resources Association;3
2015;Wiley;130.11.40.178;Global Biogeochemical Cycles;1
2015;Wiley;159.189.161.252;Environmental Toxicology and Chemistry;1
2015;Wiley;159.189.33.52;Hereditas;1
2015;Wiley;159.189.37.64;Freshwater Biology;1
2015;Wiley;130.118.152.24;Geochemistry, Geophysics, Geosystems;1
2015;Wiley;130.118.100.133;River Research and Applications;1
2015;Wiley;136.177.49.62;Geobiology;1
2015;Wiley;130.118.47.4;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;130.118.109.27;Journal of Geophysical Research: Oceans;1
2015;Wiley;130.118.109.7;Ground Water;1
2015;Wiley;159.189.240.90;Molecular Ecology Resources;1
2015;Wiley;136.177.80.172;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.136.118;Hydrological Processes;1
2015;Wiley;159.189.227.141;Reviews of Geophysics;1
2015;Wiley;130.118.72.49;Earth Surface Processes and Landforms;1
2015;Wiley;159.189.37.64;Animal Conservation;1
2015;Wiley;130.11.39.177;Conservation Biology;1
2015;Wiley;130.118.45.164;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.152.43;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.225.112;Ecology and Evolution;1
2015;Wiley;152.61.240.165;Journal of Geophysical Research: Atmospheres;4
2015;Wiley;136.177.176.94;Ground Water;4
2015;Wiley;159.189.162.196;Ecology and Evolution;1
2015;Wiley;136.177.80.38;Journal of Applied Ecology;2
2015;Wiley;130.118.152.185;International Journal of Climatology;1
2015;Wiley;159.189.162.178;Conservation Biology;4
2015;Wiley;130.118.152.154;Eos, Transactions American Geophysical Union;18
2015;Wiley;159.189.33.144;River Research and Applications;1
2015;Wiley;159.189.35.98;Journal of Fish Diseases;6
2015;Wiley;159.189.216.154;River Research and Applications;7
2015;Wiley;130.11.35.148;Geophysical Research Letters;8
2015;Wiley;159.189.37.64;Aquatic Conservation: Marine and Freshwater Ecosystems;16
2015;Wiley;159.189.114.81;Conservation Biology;1
2015;Wiley;130.118.152.9;Reviews of Geophysics;4
2015;Wiley;159.189.162.91;Aquatic Conservation: Marine and Freshwater Ecosystems;1
2015;Wiley;130.11.67.45;Journal of Geophysical Research: Oceans;1
2015;Wiley;130.118.134.204;Water Resources Research;9
2015;Wiley;130.118.160.23;Journal of Geophysical Research: Planets;6
2015;Wiley;159.189.162.254;Ecography;3
2015;Wiley;136.177.20.23;Journal of Geophysical Research: Space Physics;4
2015;Wiley;130.118.32.236;Water Resources Research;10
2015;Wiley;130.11.174.223;Limnology & Oceanography;2
2015;Wiley;159.189.163.40;Wildlife Society Bulletin;3
2015;Wiley;159.189.114.199;Journal of Fish Biology;11
2015;Wiley;159.189.164.19;Ibis;3
2015;Wiley;159.189.216.135;Evolutionary Applications;2
2015;Wiley;137.227.6.150;Journal of Applied Ichthyology;21
2015;Wiley;152.61.40.128;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;159.189.131.239;Global Change Biology;1
2015;Wiley;159.189.37.64;Journal of Biogeography;1
2015;Wiley;152.61.128.57;Ecology Letters;5
2015;Wiley;136.177.160.85;Comprehensive Reviews in Food Science and Food Safety;1
2015;Wiley;159.189.36.26;Risk Analysis;6
2015;Wiley;130.118.45.255;Journal of Geophysical Research: Solid Earth;3
2015;Wiley;130.11.40.116;Global Ecology;3
2015;Wiley;136.177.160.207;Ground Water;8
2015;Wiley;130.118.22.222;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.21.19;Rapid Communications in Mass Spectrometry;3
2015;Wiley;144.47.160.180;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.192.13;Geophysical Research Letters;9
2015;Wiley;130.118.88.144;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;130.118.33.44;Ground Water;2
2015;Wiley;130.118.183.86;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;136.177.112.45;Journal of Geophysical Research: Biogeosciences;5
2015;Wiley;130.11.144.194;Journal of Geophysical Research: Oceans;2
2015;Wiley;159.189.131.239;Earthnulls Future;1
2015;Wiley;130.118.163.199;Journal of Fish Biology;2
2015;Wiley;130.118.163.134;Freshwater Biology;1
2015;Wiley;136.177.8.214;Hydrological Processes;3
2015;Wiley;136.177.113.24;Global Biogeochemical Cycles;12
2015;Wiley;159.189.163.132;Molecular Ecology Resources;2
2015;Wiley;159.189.216.58;Environmental Toxicology and Chemistry;12
2015;Wiley;130.118.45.199;Journal of Geophysical Research: Solid Earth;10
2015;Wiley;130.118.23.49;Geophysical Research Letters;1
2015;Wiley;136.177.41.224;Geophysical Research Letters;1
2015;Wiley;137.227.70.140;Journal of Avian Biology;2
2015;Wiley;130.118.68.185;Water Resources Research;2
2015;Wiley;130.118.63.32;Journal of Geophysical Research: Earth Surface;4
2015;Wiley;136.177.229.165;Ecology and Evolution;1
2015;Wiley;152.61.42.14;Geophysical Research Letters;2
2015;Wiley;130.118.63.32;Earthnulls Future;2
2015;Wiley;159.189.162.190;Methods in Ecology and Evolution;1
2015;Wiley;152.61.240.157;Hydrological Processes;1
2015;Wiley;159.189.112.135;European Journal of Soil Science;2
2015;Wiley;130.118.134.117;Environmental Toxicology and Chemistry;3
2015;Wiley;130.118.163.145;Conservation Biology;1
2015;Wiley;130.118.62.192;Journal of Geophysical Research: Oceans;4
2015;Wiley;130.118.32.89;Water Resources Research;1
2015;Wiley;130.118.163.167;Freshwater Biology;3
2015;Wiley;159.189.215.64;Journal of Applied Ecology;10
2015;Wiley;137.227.70.142;Conservation Biology;2
2015;Wiley;144.47.32.51;Journal of the American Water Resources Association;1
2015;Wiley;159.189.36.26;Water Resources Research;1
2015;Wiley;130.118.72.49;Earth Surface Processes and Landforms;3
2015;Wiley;159.189.90.26;Journal of Fish Diseases;1
2015;Wiley;130.118.160.131;Journal of Geophysical Research: Earth Surface;10
2015;Wiley;144.47.201.127;Journal of Geophysical Research: Earth Surface;2
2015;Wiley;152.61.245.109;Water Resources Research;3
2015;Wiley;159.189.192.34;Environmental Toxicology and Chemistry;1
2015;Wiley;130.118.152.26;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.52.47;Integrated Environmental Assessment and Management;2
2015;Wiley;159.189.240.127;Conservation Biology;2
2015;Wiley;159.189.216.102;Ibis;3
2015;Wiley;136.177.20.95;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;137.227.169.105;Geophysical Research Letters;4
2015;Wiley;159.189.173.107;Ecohydrology;3
2015;Wiley;136.177.31.176;Basin Research;3
2015;Wiley;130.11.38.229;Lethaia;1
2015;Wiley;130.118.172.167;Ground Water;2
2015;Wiley;137.227.176.23;Journal of Geophysical Research: Atmospheres;5
2015;Wiley;130.11.85.152;Environmental Toxicology and Chemistry;6
2015;Wiley;130.118.134.180;Limnology & Oceanography: Methods;1
2015;Wiley;152.61.42.21;International Journal of Climatology;3
2015;Wiley;159.189.217.96;Environmental Toxicology and Chemistry;3
2015;Wiley;159.189.131.43;Global Ecology;2
2015;Wiley;130.118.44.182;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;159.189.89.244;Oikos;1
2015;Wiley;159.189.72.52;Ecology Letters;3
2015;Wiley;159.189.89.84;River Research and Applications;2
2015;Wiley;130.118.163.148;Environmental Toxicology and Chemistry;1
2015;Wiley;130.11.69.15;Journal of the American Water Resources Association;4
2015;Wiley;159.189.64.173;Evolutionary Applications;2
2015;Wiley;130.118.163.205;River Research and Applications;1
2015;Wiley;130.11.32.149;Resource Geology;1
2015;Wiley;159.189.89.62;Ground Water;1
2015;Wiley;130.118.63.83;Journal of Geophysical Research: Oceans;3
2015;Wiley;130.118.84.139;Geophysical Research Letters;2
2015;Wiley;144.47.201.90;Paleoceanography;2
2015;Wiley;137.227.70.151;River Research and Applications;1
2015;Wiley;137.227.70.134;Journal of Animal Ecology;2
2015;Wiley;130.118.63.158;Sedimentology;3
2015;Wiley;159.189.36.24;Diversity and Distributions;1
2015;Wiley;137.227.6.154;Ecology of Freshwater Fish;2
2015;Wiley;159.189.225.153;Oikos;3
2015;Wiley;159.189.36.24;Methods in Ecology and Evolution;1
2015;Wiley;130.118.173.75;Geochemistry, Geophysics, Geosystems;3
2015;Wiley;152.61.41.61;Journal of Biogeography;2
2015;Wiley;130.118.33.135;Hydrological Processes;8
2015;Wiley;136.177.160.107;Journal of the American Water Resources Association;2
2015;Wiley;159.189.112.72;Journal of Phycology;1
2015;Wiley;130.118.104.55;Ground Water;4
2015;Wiley;136.177.229.65;Ecology and Evolution;1
2015;Wiley;137.227.181.62;Water Resources Research;2
2015;Wiley;130.118.47.122;Tectonics;1
2015;Wiley;130.118.11.90;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.11.170.60;Water Resources Research;2
2015;Wiley;136.177.113.233;Limnology & Oceanography Bulletin;4
2015;Wiley;137.227.70.159;Environmental Toxicology and Chemistry;2
2015;Wiley;159.189.131.83;Journal of the American Water Resources Association;1
2015;Wiley;130.11.43.205;Resource Geology;1
2015;Wiley;130.11.24.221;Water Resources Research;3
2015;Wiley;130.118.163.202;River Research and Applications;1
2015;Wiley;130.118.11.154;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.163.180;Earthnulls Future;6
2015;Wiley;130.118.104.55;Journal of the American Water Resources Association;1
2015;Wiley;159.189.64.125;Restoration Ecology;2
2015;Wiley;130.118.136.33;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.36.39;River Research and Applications;2
2015;Wiley;136.177.42.54;Sedimentology;1
2015;Wiley;159.189.28.156;Journal of Ecology;1
2015;Wiley;159.189.131.47;Global Biogeochemical Cycles;2
2015;Wiley;159.189.225.167;Oikos;1
2015;Wiley;130.11.160.89;Limnology & Oceanography: Methods;2
2015;Wiley;159.189.27.92;Journal of Applied Ecology;4
2015;Wiley;130.118.72.110;Ground Water;3
2015;Wiley;136.177.22.51;Water Resources Research;1
2015;Wiley;136.177.80.38;Environmental Toxicology and Chemistry;2
2015;Wiley;130.118.63.32;Eos, Transactions American Geophysical Union;2
2015;Wiley;159.189.227.205;Conservation Biology;1
2015;Wiley;137.227.70.138;Oikos;2
2015;Wiley;159.189.225.112;Ibis;1
2015;Wiley;130.118.161.161;Restoration Ecology;2
2015;Wiley;130.118.20.94;Journal of Geophysical Research: Earth Surface;3
2015;Wiley;137.227.6.144;Journal of Animal Ecology;1
2015;Wiley;130.118.37.27;Tectonics;1
2015;Wiley;130.11.42.27;Ground Water;1
2015;Wiley;136.177.152.164;Journal of Wildlife Management;1
2015;Wiley;152.61.248.83;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.18.17;Limnology & Oceanography;1
2015;Wiley;159.189.192.38;Journal of Wildlife Management;1
2015;Wiley;159.189.64.173;Ecology of Freshwater Fish;1
2015;Wiley;136.177.20.16;Eos, Transactions American Geophysical Union;1
2015;Wiley;159.189.114.178;Molecular Ecology;1
2015;Wiley;137.227.176.22;Terra Nova;1
2015;Wiley;152.61.164.32;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;130.11.37.157;Journal of the American Water Resources Association;1
2015;Wiley;130.118.33.135;Water Resources Research;2
2015;Wiley;159.189.224.82;Water Resources Research;1
2015;Wiley;137.227.6.158;Reviews of Geophysics;1
2015;Wiley;159.189.227.113;Limnology & Oceanography;1
2015;Wiley;137.227.70.142;Molecular Ecology;1
2015;Wiley;159.189.36.25;Ecology Letters;4
2015;Wiley;152.61.42.14;Earthnulls Future;2
2015;Wiley;137.227.6.144;Restoration Ecology;1
2015;Wiley;137.227.6.148;Ecohydrology;1
2015;Wiley;159.189.27.92;Animal Conservation;1
2015;Wiley;144.47.127.136;Journal of the American Water Resources Association;2
2015;Wiley;130.118.161.9;Eos, Transactions American Geophysical Union;2
2015;Wiley;144.47.17.102;Journal of the American Water Resources Association;2
2015;Wiley;137.227.6.139;Geophysical Research Letters;1
2015;Wiley;130.11.69.88;Water Resources Research;2
2015;Wiley;159.189.216.128;Limnology & Oceanography;1
2015;Wiley;159.189.64.152;Ecology and Evolution;2
2015;Wiley;130.118.163.141;Diversity and Distributions;1
2015;Wiley;136.177.80.75;Water Resources Research;3
2015;Wiley;159.189.28.181;Advanced Materials;3
2015;Wiley;159.189.192.22;Journal of Biogeography;2
2015;Wiley;130.11.36.238;Water Resources Research;6
2015;Wiley;144.47.127.4;Ground Water Monitoring & Remediation;2
2015;Wiley;137.227.179.34;Journal of Evolutionary Biology;1
2015;Wiley;130.118.63.32;Limnology & Oceanography;2
2015;Wiley;159.189.162.92;Earth Surface Processes and Landforms;1
2015;Wiley;136.177.31.115;Tectonics;1
2015;Wiley;137.227.70.148;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.152.25;Earth Surface Processes and Landforms;2
2015;Wiley;152.61.42.175;Journal of Biogeography;3
2015;Wiley;137.227.6.155;Ecography;1
2015;Wiley;130.118.180.151;Eos, Transactions American Geophysical Union;1
2015;Wiley;137.227.70.139;Ground Water;2
2015;Wiley;159.189.37.64;Fish and Fisheries;1
2015;Wiley;144.47.125.53;Ecology Letters;1
2015;Wiley;130.11.66.153;Geophysical Research Letters;1
2015;Wiley;130.118.163.144;Journal of the American Water Resources Association;1
2015;Wiley;137.227.164.161;Paleoceanography;2
2015;Wiley;130.118.11.54;Geochemistry, Geophysics, Geosystems;1
2015;Wiley;130.11.72.200;Geophysical Research Letters;1
2015;Wiley;159.189.35.96;Limnology & Oceanography;1
2015;Wiley;159.189.96.248;Journal of Applied Ecology;1
2015;Wiley;136.177.208.74;Rapid Communications in Mass Spectrometry;2
2015;Wiley;159.189.131.68;Conservation Biology;1
2015;Wiley;159.189.192.6;Journal of Wildlife Management;1
2015;Wiley;137.227.176.23;Tectonics;1
2015;Wiley;130.118.63.211;Ground Water;1
2015;Wiley;136.177.30.129;Geophysical Prospecting;1
2015;Wiley;159.189.215.69;Restoration Ecology;1
2015;Wiley;130.118.89.14;Journal of Field Ornithology;1
2015;Wiley;137.227.169.177;European Journal of Soil Science;1
2015;Wiley;136.177.21.54;Global Biogeochemical Cycles;1
2015;Wiley;136.177.114.27;Magnetic Resonance in Chemistry;3
2015;Wiley;159.189.215.53;Restoration Ecology;1
2015;Wiley;130.118.23.49;Geochemistry, Geophysics, Geosystems;1
2015;Wiley;159.189.173.240;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;130.11.34.151;Conservation Biology;3
2015;Wiley;159.189.89.173;Methods in Ecology and Evolution;2
2015;Wiley;159.189.240.70;Conservation Biology;2
2015;Wiley;159.189.131.52;Wildlife Society Bulletin;1
2015;Wiley;152.61.240.86;Ground Water;4
2015;Wiley;136.177.22.156;Geostandards and Geoanalytical Research;1
2015;Wiley;159.189.162.75;Wildlife Society Bulletin;1
2015;Wiley;159.189.114.194;Restoration Ecology;1
2015;Wiley;144.47.167.211;Eos, Transactions American Geophysical Union;1
2015;Wiley;159.189.36.24;Freshwater Biology;1
2015;Wiley;130.118.134.113;Water Resources Research;2
2015;Wiley;136.177.42.54;Journal of Quaternary Science;1
2015;Wiley;136.177.184.96;Geobiology;2
2015;Wiley;130.11.38.70;Hydrological Processes;15
2015;Wiley;130.118.163.180;River Research and Applications;13
2015;Wiley;130.118.32.167;Water Resources Research;2
2015;Wiley;152.61.41.61;Eos, Transactions American Geophysical Union;3
2015;Wiley;130.118.46.2;Geochemistry, Geophysics, Geosystems;1
2015;Wiley;130.118.162.213;Water Resources Research;7
2015;Wiley;130.118.149.73;Journal of Fish Biology;3
2015;Wiley;130.11.160.54;Water Resources Research;3
2015;Wiley;137.227.169.177;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;159.189.163.122;Freshwater Biology;27
2015;Wiley;159.189.163.88;Diversity and Distributions;2
2015;Wiley;130.118.152.235;Geochemistry, Geophysics, Geosystems;3
2015;Wiley;130.118.163.202;Global Ecology;14
2015;Wiley;130.11.41.246;Geophysical Research Letters;6
2015;Wiley;136.177.101.60;Eos, Transactions American Geophysical Union;2
2015;Wiley;159.189.37.79;Global Change Biology;1
2015;Wiley;130.118.173.94;Global Change Biology;2
2015;Wiley;159.189.192.43;Journal of Avian Biology;13
2015;Wiley;144.47.127.19;Water Resources Research;1
2015;Wiley;159.189.228.10;Journal of Biogeography;1
2015;Wiley;152.61.248.148;Geochemistry, Geophysics, Geosystems;8
2015;Wiley;130.118.11.197;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;159.189.36.26;Ecography;12
2015;Wiley;137.227.162.69;Geography Compass;4
2015;Wiley;159.189.192.16;Journal of Wildlife Management;10
2015;Wiley;130.118.152.135;Geophysical Research Letters;1
2015;Wiley;136.177.112.45;Geophysical Research Letters;20
2015;Wiley;159.189.131.70;Ecohydrology;2
2015;Wiley;137.227.6.139;Animal Conservation;2
2015;Wiley;130.118.20.84;Journal of Geophysical Research;3
2015;Wiley;137.227.70.144;Journal of Applied Ichthyology;7
2015;Wiley;136.177.80.238;Geofluids;10
2015;Wiley;130.118.35.65;Journal of Animal Ecology;7
2015;Wiley;144.47.127.171;Journal of the American Water Resources Association;1
2015;Wiley;136.177.114.115;Journal of Geophysical Research: Earth Surface;4
2015;Wiley;136.177.30.142;Tectonics;1
2015;Wiley;130.118.89.38;Molecular Ecology;1
2015;Wiley;159.189.215.53;Methods in Ecology and Evolution;11
2015;Wiley;130.118.163.199;Ecology of Freshwater Fish;3
2015;Wiley;159.189.225.133;Hereditas;1
2015;Wiley;159.189.162.49;Water Resources Research;2
2015;Wiley;136.177.30.163;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;130.118.104.211;Water Resources Research;2
2015;Wiley;137.227.6.141;Hydrological Processes;1
2015;Wiley;159.189.114.95;Fish and Fisheries;1
2015;Wiley;159.189.64.173;Ecography;1
2015;Wiley;130.118.172.167;Water Resources Research;6
2015;Wiley;136.177.136.35;Environmental Toxicology and Chemistry;4
2015;Wiley;159.189.90.80;Evolutionary Applications;11
2015;Wiley;130.118.163.151;Earthnulls Future;2
2015;Wiley;130.11.36.221;Earth Surface Processes and Landforms;5
2015;Wiley;130.118.62.83;Limnology & Oceanography;1
2015;Wiley;136.177.30.155;Geophysical Research Letters;2
2015;Wiley;152.61.240.165;Journal of Wildlife Management;2
2015;Wiley;159.189.90.80;Methods in Ecology and Evolution;1
2015;Wiley;130.11.129.152;Journal of Geophysical Research: Biogeosciences;2
2015;Wiley;159.189.162.51;Journal of Animal Ecology;4
2015;Wiley;137.227.70.152;Molecular Ecology;1
2015;Wiley;130.118.35.52;Journal of Wildlife Management;1
2015;Wiley;152.61.248.142;Environmental Toxicology and Chemistry;1
2015;Wiley;159.189.224.121;Molecular Ecology Resources;1
2015;Wiley;137.227.70.141;Water Resources Research;15
2015;Wiley;130.118.64.193;Journal of the American Water Resources Association;2
2015;Wiley;130.118.152.145;Journal of Geophysical Research: Solid Earth;4
2015;Wiley;159.189.213.58;Ecohydrology;3
2015;Wiley;159.189.36.124;Journal of Applied Ecology;1
2015;Wiley;159.189.72.209;Journal of Geophysical Research: Oceans;1
2015;Wiley;136.177.112.104;Journal of Geophysical Research: Biogeosciences;2
2015;Wiley;159.189.72.109;Ecology and Evolution;1
2015;Wiley;137.227.167.226;International Journal of Climatology;1
2015;Wiley;152.61.40.252;Geophysical Research Letters;3
2015;Wiley;130.118.32.131;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;136.177.62.16;Journal of Biogeography;2
2015;Wiley;130.118.64.193;Water Resources Research;6
2015;Wiley;130.11.40.178;Geophysical Research Letters;5
2015;Wiley;130.11.32.149;Geochemistry, Geophysics, Geosystems;4
2015;Wiley;136.177.184.127;Geophysical Research Letters;1
2015;Wiley;130.11.37.157;Radio Science;1
2015;Wiley;152.61.248.131;Environmental Toxicology and Chemistry;1
2015;Wiley;136.177.31.92;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.240.74;Journal of Fish Diseases;1
2015;Wiley;159.189.225.143;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;159.189.193.21;Journal of Wildlife Management;3
2015;Wiley;137.227.70.141;Journal of Applied Ichthyology;1
2015;Wiley;159.189.161.252;Methods in Ecology and Evolution;1
2015;Wiley;136.177.41.228;Journal of Geophysical Research: Oceans;1
2015;Wiley;137.227.6.156;Journal of Applied Ecology;2
2015;Wiley;159.189.96.167;Conservation Biology;1
2015;Wiley;159.189.225.121;Journal of Avian Biology;6
2015;Wiley;159.189.36.25;Conservation Biology;1
2015;Wiley;159.189.96.216;Conservation Biology;6
2015;Wiley;130.11.129.155;Water Resources Research;3
2015;Wiley;137.227.6.154;Conservation Biology;1
2015;Wiley;144.47.167.93;Water Resources Research;1
2015;Wiley;130.118.33.199;Geophysical Research Letters;2
2015;Wiley;130.11.160.176;River Research and Applications;1
2015;Wiley;130.118.72.42;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;130.11.66.36;The FEBS Journal;1
2015;Wiley;159.189.240.127;Conservation Letters;5
2015;Wiley;159.189.225.125;Journal of Ecology;1
2015;Wiley;130.118.160.165;Journal of Geophysical Research: Oceans;1
2015;Wiley;136.177.82.3;Journal of Geophysical Research: Biogeosciences;2
2015;Wiley;130.118.152.201;Eos, Transactions American Geophysical Union;1
2015;Wiley;136.177.31.126;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;144.47.12.3;Water Resources Research;2
2015;Wiley;136.177.80.56;Geophysical Research Letters;2
2015;Wiley;130.11.74.9;Hydrological Processes;1
2015;Wiley;144.47.26.95;Journal of Geophysical Research: Solid Earth;3
2015;Wiley;136.177.113.14;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;159.189.37.77;Journal of Fish Diseases;1
2015;Wiley;137.227.6.152;Journal of the American Water Resources Association;4
2015;Wiley;130.11.40.103;Annalen der Physik;4
2015;Wiley;136.177.80.169;Tectonics;1
2015;Wiley;159.189.114.199;Fish and Fisheries;1
2015;Wiley;137.227.6.142;Reviews of Geophysics;1
2015;Wiley;130.118.109.94;Water Resources Research;4
2015;Wiley;159.189.213.91;Methods in Ecology and Evolution;2
2015;Wiley;130.118.104.83;Water Resources Research;1
2015;Wiley;130.118.63.226;Water Resources Research;1
2015;Wiley;130.118.32.29;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;136.177.112.45;Hydrological Processes;11
2015;Wiley;159.189.227.112;Geophysical Research Letters;2
2015;Wiley;136.177.112.45;Journal of Geophysical Research: Biogeosciences;1
2015;Wiley;159.189.33.73;Evolution;1
2015;Wiley;130.118.64.195;Journal of Ecology;2
2015;Wiley;130.11.34.60;Journal of Geophysical Research: Atmospheres;4
2015;Wiley;159.189.131.158;Journal of Animal Ecology;1
2015;Wiley;130.11.36.224;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.27.161;Wildlife Monographs;1
2015;Wiley;130.118.11.76;Journal of Geophysical Research: Solid Earth;1
2015;Wiley;159.189.115.87;Environmental Toxicology and Chemistry;4
2015;Wiley;159.189.33.85;Hydrological Processes;1
2015;Wiley;136.177.30.94;Geophysical Research Letters;1
2015;Wiley;152.61.41.224;International Journal of Climatology;1
2015;Wiley;136.177.31.123;Geophysical Research Letters;2
2015;Wiley;137.227.70.141;Restoration Ecology;1
2015;Wiley;159.189.112.90;Environmental Toxicology;1
2015;Wiley;130.11.39.215;Terra Nova;1
2015;Wiley;159.189.131.35;Global Change Biology;4
2015;Wiley;159.189.216.47;Oikos;2
2015;Wiley;159.189.163.22;Stat;1
2015;Wiley;137.227.70.138;Journal of Biogeography;3
2015;Wiley;159.189.213.79;Ecology of Freshwater Fish;4
2015;Wiley;159.189.64.222;Limnology & Oceanography;3
2015;Wiley;130.11.42.185;Lethaia;2
2015;Wiley;130.118.163.140;Journal of Wildlife Management;2
2015;Wiley;159.189.225.137;Water Resources Research;3
2015;Wiley;159.189.173.102;Global Ecology;3
2015;Wiley;159.189.34.176;Limnology & Oceanography;1
2015;Wiley;130.11.184.171;Journal of Applied Microbiology;2
2015;Wiley;130.11.69.18;Journal of Geophysical Research: Atmospheres;1
2015;Wiley;136.177.31.126;Journal of Geophysical Research: Solid Earth;2
2015;Wiley;136.177.208.136;River Research and Applications;3
2015;Wiley;159.189.172.178;Molecular Ecology;2
2015;Wiley;130.118.89.14;Ecology and Evolution;2
